,open,high,low,close,adjclose,volume,ticker
2016-04-07,205.13999938964844,205.55999755859375,203.08999633789062,203.9499969482422,176.3789520263672,113859000,SPY
2016-04-08,205.33999633789062,205.85000610351562,203.8699951171875,204.5,176.85464477539062,95040600,SPY
2016-04-11,205.25,206.07000732421875,203.91000366210938,204.02000427246094,176.4395294189453,83757500,SPY
2016-04-12,204.22000122070312,206.25,203.6999969482422,205.9199981689453,178.08261108398438,115350600,SPY
2016-04-13,207.0,208.10000610351562,206.83999633789062,208.0,179.88148498535156,96336400,SPY
2016-04-14,208.07000732421875,208.60000610351562,207.60000610351562,208.00999450683594,179.89012145996094,65212900,SPY
2016-04-15,208.00999450683594,208.1699981689453,207.39999389648438,207.77999877929688,179.69122314453125,75761600,SPY
2016-04-18,207.77999877929688,209.27999877929688,207.0,209.24000549316406,180.95382690429688,82531000,SPY
2016-04-19,209.74000549316406,210.1999969482422,208.94000244140625,209.89999389648438,181.52459716796875,88316100,SPY
2016-04-20,209.9499969482422,210.9199981689453,209.38999938964844,210.10000610351562,181.6975860595703,81100300,SPY
2016-04-21,210.1199951171875,210.25,208.64999389648438,208.97000122070312,180.72032165527344,85695000,SPY
2016-04-22,208.5500030517578,209.2899932861328,207.91000366210938,208.97000122070312,180.72032165527344,99251700,SPY
2016-04-25,208.25999450683594,208.66000366210938,207.5399932861328,208.61000061035156,180.4090118408203,66166500,SPY
2016-04-26,209.0399932861328,209.52000427246094,208.36000061035156,208.9199981689453,180.67709350585938,75864200,SPY
2016-04-27,208.47000122070312,209.80999755859375,208.0500030517578,209.35000610351562,181.04901123046875,77329400,SPY
2016-04-28,208.4600067138672,209.75999450683594,206.9600067138672,207.4499969482422,179.4058074951172,97216200,SPY
2016-04-29,206.72000122070312,207.1300048828125,205.02999877929688,206.3300018310547,178.43722534179688,142424100,SPY
2016-05-02,206.9199981689453,208.17999267578125,206.41000366210938,207.97000122070312,179.85548400878906,62188000,SPY
2016-05-03,206.52000427246094,206.8000030517578,205.27999877929688,206.16000366210938,178.29017639160156,106422100,SPY
2016-05-04,204.99000549316406,205.85000610351562,204.4199981689453,205.00999450683594,177.2957000732422,92243800,SPY
2016-05-05,205.55999755859375,205.97999572753906,204.47000122070312,204.97000122070312,177.26107788085938,67619200,SPY
2016-05-06,204.05999755859375,205.77000427246094,203.8800048828125,205.72000122070312,177.90965270996094,89315000,SPY
2016-05-09,205.57000732421875,206.39999389648438,205.36000061035156,205.88999938964844,178.05667114257812,74374900,SPY
2016-05-10,206.72000122070312,208.47000122070312,206.63999938964844,208.4499969482422,180.2706298828125,77472200,SPY
2016-05-11,207.91000366210938,208.5399932861328,206.5,206.5,178.584228515625,81727000,SPY
2016-05-12,207.2899932861328,207.49000549316406,205.3699951171875,206.55999755859375,178.63609313964844,89586300,SPY
2016-05-13,206.2100067138672,206.86000061035156,204.3800048828125,204.75999450683594,177.07949829101562,96474600,SPY
2016-05-16,204.9600067138672,207.33999633789062,204.88999938964844,206.77999877929688,178.82640075683594,77486800,SPY
2016-05-17,206.4600067138672,206.8000030517578,204.22999572753906,204.85000610351562,177.1572723388672,114924900,SPY
2016-05-18,204.44000244140625,206.3000030517578,203.6300048828125,204.91000366210938,177.209228515625,120062100,SPY
2016-05-19,204.05999755859375,204.5399932861328,202.77999877929688,204.1999969482422,176.5951385498047,115430500,SPY
2016-05-20,204.9199981689453,206.10000610351562,204.86000061035156,205.49000549316406,177.7107696533203,104990400,SPY
2016-05-23,205.50999450683594,205.83999633789062,204.99000549316406,205.2100067138672,177.46861267089844,58682600,SPY
2016-05-24,206.1699981689453,208.24000549316406,206.13999938964844,207.8699951171875,179.76905822753906,93537800,SPY
2016-05-25,208.6699981689453,209.77000427246094,207.8699951171875,209.27999877929688,180.9884033203125,76621400,SPY
2016-05-26,209.44000244140625,209.7100067138672,208.97000122070312,209.33999633789062,181.0403289794922,55280700,SPY
2016-05-27,209.52999877929688,210.25,209.47000122070312,210.24000549316406,181.8186798095703,64211200,SPY
2016-05-31,210.55999755859375,210.69000244140625,209.17999267578125,209.83999633789062,181.4727325439453,109879400,SPY
2016-06-01,209.1199951171875,210.47999572753906,208.88999938964844,210.27000427246094,181.84458923339844,69936200,SPY
2016-06-02,209.8000030517578,210.92999267578125,209.24000549316406,210.91000366210938,182.39810180664062,63044700,SPY
2016-06-03,210.25,210.69000244140625,208.86000061035156,210.27999877929688,181.85324096679688,101757100,SPY
2016-06-06,210.6999969482422,211.77000427246094,210.50999450683594,211.35000610351562,182.77862548828125,64887000,SPY
2016-06-07,211.52999877929688,212.33999633789062,211.5,211.67999267578125,183.06396484375,60974800,SPY
2016-06-08,211.83999633789062,212.52000427246094,211.69000244140625,212.3699951171875,183.66070556640625,66170900,SPY
2016-06-09,211.50999450683594,212.22000122070312,211.19000244140625,212.0800018310547,183.40994262695312,73786900,SPY
2016-06-10,210.4600067138672,210.86000061035156,209.42999267578125,210.07000732421875,181.67164611816406,113829200,SPY
2016-06-13,209.36000061035156,210.3699951171875,208.35000610351562,208.4499969482422,180.2706298828125,117751200,SPY
2016-06-14,208.0,208.74000549316406,206.9199981689453,208.0399932861328,179.91607666015625,125059300,SPY
2016-06-15,208.0399932861328,209.36000061035156,207.52999877929688,207.75,179.66526794433594,109124500,SPY
2016-06-16,207.75,208.57000732421875,205.58999633789062,208.3699951171875,180.20140075683594,149533100,SPY
2016-06-17,207.1699981689453,207.1999969482422,205.75,206.52000427246094,179.5303955078125,117055700,SPY
2016-06-20,208.82000732421875,209.61000061035156,207.75,207.85000610351562,180.6865234375,82789600,SPY
2016-06-21,208.3000030517578,208.9199981689453,207.77999877929688,208.44000244140625,181.19943237304688,72461700,SPY
2016-06-22,208.64999389648438,209.5,207.92999267578125,208.10000610351562,180.90379333496094,95560500,SPY
2016-06-23,209.80999755859375,210.8699951171875,209.27000427246094,210.80999755859375,183.2596893310547,102731400,SPY
2016-06-24,203.6300048828125,210.85000610351562,202.72000122070312,203.24000549316406,176.67901611328125,333444400,SPY
2016-06-27,201.58999633789062,201.60000610351562,198.64999389648438,199.60000610351562,173.5147247314453,230775800,SPY
2016-06-28,201.47999572753906,203.22999572753906,201.1199951171875,203.1999969482422,176.64425659179688,159382400,SPY
2016-06-29,204.83999633789062,206.92999267578125,204.72000122070312,206.66000366210938,179.6520538330078,137328600,SPY
2016-06-30,207.2100067138672,209.5399932861328,206.55999755859375,209.47999572753906,182.1034393310547,165021900,SPY
2016-07-01,209.47999572753906,210.49000549316406,209.2899932861328,209.9199981689453,182.48594665527344,106055300,SPY
2016-07-05,208.9499969482422,209.0800018310547,207.7100067138672,208.41000366210938,181.17332458496094,109803700,SPY
2016-07-06,207.8300018310547,209.8000030517578,207.05999755859375,209.66000366210938,182.25997924804688,96021500,SPY
2016-07-07,209.8699951171875,210.64999389648438,208.6300048828125,209.52999877929688,182.14698791503906,85593800,SPY
2016-07-08,211.0500030517578,212.94000244140625,210.77999877929688,212.64999389648438,184.8592529296875,133971000,SPY
2016-07-11,213.19000244140625,214.07000732421875,212.9499969482422,213.39999389648438,185.51116943359375,73633900,SPY
2016-07-12,214.52999877929688,215.3000030517578,213.42999267578125,214.9499969482422,186.858642578125,101275600,SPY
2016-07-13,215.44000244140625,215.4499969482422,214.35000610351562,214.9199981689453,186.83255004882812,87324100,SPY
2016-07-14,216.39999389648438,216.6699981689453,215.66000366210938,216.1199951171875,187.87571716308594,91230900,SPY
2016-07-15,216.77999877929688,217.00999450683594,215.30999755859375,215.8300018310547,187.6235809326172,107155400,SPY
2016-07-18,215.97000122070312,216.60000610351562,215.6699981689453,216.41000366210938,188.12783813476562,58725900,SPY
2016-07-19,215.9199981689453,216.22999572753906,215.6300048828125,216.19000244140625,187.9365692138672,54345700,SPY
2016-07-20,216.19000244140625,217.3699951171875,216.19000244140625,217.08999633789062,188.71897888183594,58159500,SPY
2016-07-21,216.9600067138672,217.22000122070312,215.75,216.27000427246094,188.0061492919922,67777300,SPY
2016-07-22,216.41000366210938,217.3000030517578,216.10000610351562,217.24000549316406,188.849365234375,62787500,SPY
2016-07-25,217.0,217.05999755859375,215.97000122070312,216.64999389648438,188.3364715576172,55873100,SPY
2016-07-26,216.52999877929688,217.1699981689453,215.75999450683594,216.75,188.42343139648438,70080500,SPY
2016-07-27,217.19000244140625,217.27000427246094,215.6199951171875,216.52000427246094,188.22352600097656,84083900,SPY
2016-07-28,216.2899932861328,217.11000061035156,215.75,216.77000427246094,188.44076538085938,65035700,SPY
2016-07-29,216.4600067138672,217.5399932861328,216.1300048828125,217.1199951171875,188.7449951171875,79519400,SPY
2016-08-01,217.19000244140625,217.64999389648438,216.41000366210938,216.94000244140625,188.5885772705078,73311400,SPY
2016-08-02,216.64999389648438,216.8300018310547,214.57000732421875,215.5500030517578,187.38023376464844,92295500,SPY
2016-08-03,215.47999572753906,216.25,215.1300048828125,216.17999267578125,187.92788696289062,53993600,SPY
2016-08-04,216.30999755859375,216.77999877929688,214.25,216.41000366210938,188.12783813476562,46585500,SPY
2016-08-05,216.41000366210938,218.22999572753906,216.41000366210938,218.17999267578125,189.66648864746094,71892200,SPY
2016-08-08,218.39999389648438,218.52000427246094,217.74000549316406,218.0500030517578,189.55349731445312,39906500,SPY
2016-08-09,218.1300048828125,218.75999450683594,217.8000030517578,218.17999267578125,189.66648864746094,51251700,SPY
2016-08-10,218.30999755859375,218.39999389648438,217.22999572753906,217.63999938964844,189.1970672607422,57941100,SPY
2016-08-11,218.25999450683594,218.94000244140625,217.9499969482422,218.64999389648438,190.0750732421875,72504300,SPY
2016-08-12,218.2899932861328,218.7100067138672,217.99000549316406,218.4600067138672,189.9099578857422,61313500,SPY
2016-08-15,218.88999938964844,219.5,218.8800048828125,219.08999633789062,190.45758056640625,49813500,SPY
2016-08-16,218.60000610351562,218.67999267578125,217.9600067138672,217.9600067138672,189.47531127929688,53213600,SPY
2016-08-17,218.0,218.52999877929688,217.02000427246094,218.3699951171875,189.83169555664062,75134300,SPY
2016-08-18,218.33999633789062,218.89999389648438,218.2100067138672,218.86000061035156,190.25765991210938,52989300,SPY
2016-08-19,218.30999755859375,218.75,217.74000549316406,218.5399932861328,189.97947692871094,75443000,SPY
2016-08-22,218.25999450683594,218.8000030517578,217.8300018310547,218.52999877929688,189.97079467773438,61368800,SPY
2016-08-23,219.25,219.60000610351562,218.89999389648438,218.97000122070312,190.35324096679688,53399200,SPY
2016-08-24,218.8000030517578,218.91000366210938,217.36000061035156,217.85000610351562,189.37965393066406,71728900,SPY
2016-08-25,217.39999389648438,218.19000244140625,217.22000122070312,217.6999969482422,189.24925231933594,69224800,SPY
2016-08-26,217.9199981689453,219.1199951171875,216.25,217.2899932861328,188.89283752441406,122506300,SPY
2016-08-29,217.44000244140625,218.6699981689453,217.39999389648438,218.36000061035156,189.82302856445312,70502200,SPY
2016-08-30,218.25999450683594,218.58999633789062,217.35000610351562,218.0,189.510009765625,58114500,SPY
2016-08-31,217.61000061035156,217.75,216.47000122070312,217.3800048828125,188.97108459472656,85269500,SPY
2016-09-01,217.3699951171875,217.72999572753906,216.02999877929688,217.38999938964844,188.97972106933594,97844200,SPY
2016-09-02,218.38999938964844,218.8699951171875,217.6999969482422,218.3699951171875,189.83169555664062,79293900,SPY
2016-09-06,218.6999969482422,219.1199951171875,217.86000061035156,219.02999877929688,190.4054718017578,56702100,SPY
2016-09-07,218.83999633789062,219.22000122070312,218.3000030517578,219.00999450683594,190.38803100585938,76554900,SPY
2016-09-08,218.6199951171875,218.94000244140625,218.14999389648438,218.50999450683594,189.953369140625,74102900,SPY
2016-09-09,216.97000122070312,217.02999877929688,213.25,213.27999877929688,185.40692138671875,221589100,SPY
2016-09-12,212.38999938964844,216.80999755859375,212.30999755859375,216.33999633789062,188.06703186035156,168110900,SPY
2016-09-13,214.83999633789062,215.14999389648438,212.5,213.22999572753906,185.3634033203125,182828800,SPY
2016-09-14,213.2899932861328,214.6999969482422,212.5,213.14999389648438,185.2938690185547,134185500,SPY
2016-09-15,212.9600067138672,215.72999572753906,212.75,215.27999877929688,187.14553833007812,134427900,SPY
2016-09-16,213.47999572753906,213.69000244140625,212.57000732421875,213.3699951171875,186.42210388183594,155236400,SPY
2016-09-19,214.1300048828125,214.8800048828125,213.02999877929688,213.41000366210938,186.45704650878906,80250500,SPY
2016-09-20,214.41000366210938,214.58999633789062,213.3800048828125,213.4199981689453,186.4657745361328,69665300,SPY
2016-09-21,214.24000549316406,216.02999877929688,213.44000244140625,215.82000732421875,188.5626678466797,110284400,SPY
2016-09-22,217.0,217.52999877929688,216.7100067138672,217.17999267578125,189.75088500976562,76678700,SPY
2016-09-23,216.72000122070312,216.8800048828125,215.8800048828125,215.99000549316406,188.71121215820312,73630900,SPY
2016-09-26,215.02000427246094,215.22999572753906,214.00999450683594,214.24000549316406,187.1822052001953,89827300,SPY
2016-09-27,214.0500030517578,215.67999267578125,213.6199951171875,215.57000732421875,188.34426879882812,78494800,SPY
2016-09-28,215.8300018310547,216.82000732421875,214.7100067138672,216.63999938964844,189.2790985107422,87411000,SPY
2016-09-29,216.39999389648438,216.8699951171875,214.0399932861328,214.67999267578125,187.56663513183594,128070600,SPY
2016-09-30,215.64999389648438,217.1199951171875,215.36000061035156,216.3000030517578,188.98207092285156,117202900,SPY
2016-10-03,215.82000732421875,216.0399932861328,215.0399932861328,215.77999877929688,188.52769470214844,83512100,SPY
2016-10-04,215.91000366210938,216.1699981689453,213.99000549316406,214.67999267578125,187.56663513183594,119948100,SPY
2016-10-05,215.41000366210938,216.1300048828125,215.3300018310547,215.6300048828125,188.39662170410156,72816000,SPY
2016-10-06,215.3699951171875,216.0399932861328,214.74000549316406,215.77999877929688,188.52769470214844,62927400,SPY
2016-10-07,216.10000610351562,216.3000030517578,214.19000244140625,215.0399932861328,187.88113403320312,89788300,SPY
2016-10-10,216.16000366210938,216.6999969482422,215.99000549316406,216.16000366210938,188.85971069335938,51855000,SPY
2016-10-11,215.66000366210938,215.74000549316406,212.5800018310547,213.42999267578125,186.47450256347656,130367400,SPY
2016-10-12,213.58999633789062,214.32000732421875,213.00999450683594,213.7100067138672,186.71917724609375,73866100,SPY
2016-10-13,212.16000366210938,213.58999633789062,211.2100067138672,213.00999450683594,186.10755920410156,101357000,SPY
2016-10-14,214.14999389648438,214.69000244140625,213.02999877929688,213.1199951171875,186.20362854003906,93346200,SPY
